100,-109.9142432385
150,-115.0508454022
200,-117.1779307573
250,-118.5195722643
300,-119.4904898409
350,-120.2377285332
400,-120.8190650512
450,-121.2485014787
500,-121.5519468290
550,-121.7832906895
600,-121.9645821641
650,-122.1036106799
700,-122.2077775723
750,-122.2846078359
800,-122.3409492908
850,-122.3835058432
900,-122.4165627505
950,-122.4422746640
1000,-122.4624955670
1050,-122.4778675732
1100,-122.4897049872
1150,-122.4985447708
1200,-122.5051177364
