38.5372197869983	-451.415771834776
38.9668393283063	-496.479671010095
39.3964319144943	-467.543566176263
39.8259975469809	-460.607457333489
40.2555362271668	-435.671344481983
40.6850479564782	-492.735227621957
41.1145327363155	-504.799106753619
41.5439905680941	-500.862981877179
41.9734214532181	-516.926852992847
42.4028253931137	-509.990720100834
42.8322023891814	-483.054583201349
43.2615524428329	-479.118442294601
43.6908755554795	-533.182297380801
44.1201717285403	-531.24614846016
44.5494409634156	-501.309995532886
44.9786832615245	-489.37383859919
45.4078986242711	-532.437677659281
45.837087053067	-510.501512713369
46.2662485493237	-512.565343761663
46.6953831144601	-486.629170804376
47.124490749873	-528.692993841714
47.553571456985	-453.756812873889
47.9826252372004	-455.82062790111
48.4116520919269	-452.884438923586
48.8406520225798	-467.948245941529
49.2696250305707	-497.012048955147
49.6985711173001	-489.075847964649
50.1274902841905	-492.139642970247
50.5563825326462	-482.20343397215
50.985247864075	-502.267220970567
51.4140862798922	-520.331003965708
51.8428977815092	-539.394782957784
52.2716823703231	-495.458557947002
52.7004400477562	-473.522328933574
53.1291708152093	-470.586095917708
53.5578746741011	-463.649858899614
53.9865516258396	-460.713617879504
54.4152016718289	-506.777372857585
54.8438248134807	-457.841123834067
55.2724210522101	-494.904870809161
55.700990389414	-501.968613783074
56.1295328265114	-474.032352756019
56.55804836491	-469.096087728203
56.9865370060142	-495.159818699836
57.4149987512428	-518.223545671129
57.8434336019963	-499.28726864229
58.2718415596864	-541.35098761353
58.7002226257209	-480.414702585057
59.1285768015077	-455.478413557081
59.556904088462	-508.542120529812
59.9852044879844	-482.60582350346
60.4134780014901	-478.669522478233
60.8417246303833	-513.733217454342
61.2699443760757	-475.796908431996
61.6981372399677	-471.860595411403
62.1263032234783	-486.924278392774
62.5544423280116	-473.987957376319
62.9825545549756	-487.051632362247
63.4106399057818	-456.115303350767
63.8386983818309	-472.178970342088
64.2667299845306	-434.24263333642
64.6947347153036	-452.306292333973
65.1227125755394	-480.369947334955
65.550663566657	-445.433598339577
65.9785876900641	-488.497245348048
66.4064849471615	-482.560888360576
66.8343553393679	-466.624527377372
67.2621988680766	-473.688162398645
67.6900155347066	-477.751793424604
68.117805340662	-471.815420455458
68.5455682873471	-467.879043491417
68.9733043761734	-459.94266253269
69.4010136085453	-454.006277579486
69.8286959858742	-462.069888632015
70.256351509568	-509.133495690488
70.6839801810238	-460.19709875511
71.1115820016566	-437.260697826093
71.5391569728744	-473.324292903646
71.9667050960852	-436.387883987979
72.3942263726858	-458.451471079299
72.8217208040951	-448.515054177818
73.2491883917136	-458.578633283743
73.6766291369494	-414.642208397285
74.1040430412067	-425.705779518651
74.5314301058933	-457.769346648052
74.9587903324209	-426.832909785698
75.3861237221863	-407.896468931795
75.8134302766084	-399.960024086556
76.2407099970805	-402.023575250186
76.6679628850106	-412.087122422897
77.0951889418174	-420.150665604899
77.522388168898	-458.214204796399
77.9495605676565	-439.277739997607
78.376706139501	-401.341271208731
78.8038248858392	-353.404798429982
79.2309168080755	-348.468321661568
79.6579819076141	-379.531840903698
80.0850201858666	-337.595356156581
