1,-0.171974 
2,-0.140871 
3,-0.099611 
4,276.958797 
5,359.472364 
6,389.927954 
7,394.094836 
8,485.002820 
9,531.670300 
10,570.946873 
11,654.715568 
12,686.929433 
13,695.274702 
14,708.209819 
15,741.254128 
16,888.280276 
17,949.719199 
18,1073.054881 
19,1169.965143 
20,1241.060985 
21,4265.396995 
22,4416.102805 
23,4425.389830 
24,4469.253163 
