 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 -0.0000,0.0000,0.0000
 0.0000,-0.0000,-0.3580
 0.0000,-0.3580,-0.0000
 -0.8661,0.0000,0.0000
 0.0000,0.3985,0.0000
 0.0000,0.0000,0.3888
 0.0853,0.0000,0.0000
 0.0000,0.7693,0.0000
 0.0000,0.0000,-0.7386
 -0.0000,-0.3636,0.0000
 -0.3636,-0.0000,0.0000
 0.0000,0.0000,0.0000
 -0.0000,0.0000,0.2997
 0.0000,0.0000,0.0000
 0.2997,0.0000,-0.0000
 0.0000,-0.0174,0.0000
 -0.0174,-0.0000,0.0000
 0.0000,0.0000,-0.0000
 -0.0000,0.0000,0.1435
 0.0000,-0.0000,0.0000
 0.1435,0.0000,0.0000
 -0.0000,0.0000,0.0000
 0.0000,-0.0000,-0.1981
 0.0000,-0.1981,0.0000
 0.0906,0.0000,0.0000
 0.0000,-0.0307,0.0000
 0.0000,0.0000,-0.0558
 0.0000,-0.1208,0.0000
 -0.1208,-0.0000,0.0000
 0.0000,0.0000,-0.0000
 -0.0000,0.0000,0.1646
 0.0000,-0.0000,0.0000
 0.1646,0.0000,0.0000
 -0.0000,-0.0403,0.0000
 -0.0403,-0.0000,0.0000
 0.0000,0.0000,0.0000
 -0.0182,0.0000,0.0000
 0.0000,-0.0711,0.0000
 0.0000,0.0000,0.0265
 -0.0000,0.0000,0.0000
 0.0000,-0.0000,0.0372
 0.0000,0.0372,-0.0000
 -0.0000,0.1123,0.0000
 0.1123,0.0000,0.0000
 0.0000,0.0000,-0.0000
 -0.0000,0.0000,0.0000
 0.0000,0.0000,0.0100
 0.0000,0.0100,0.0000
 -0.0000,0.0000,-0.0152
 0.0000,-0.0000,0.0000
 -0.0152,0.0000,-0.0000
 2.7329,0.0000,0.0000
 0.0000,2.7504,0.0000
 0.0000,0.0000,2.6669
 -0.0000,0.0000,0.4372
 0.0000,0.0000,0.0000
 0.4372,0.0000,-0.0000
 -0.0000,0.5632,0.0000
 0.5632,-0.0000,0.0000
 0.0000,0.0000,-0.0000
 -0.0000,0.0000,0.0000
 0.0000,0.0000,0.4577
 0.0000,0.4577,-0.0000
