02,-337.907061
03,-337.915290
04,-337.839388
05,-337.911876
06,-337.855038
07,-337.874064
08,-337.900455
09,-337.878835
10,-337.871931
11,-337.873207
12,-337.877102
13,-337.879605
14,-337.874058
15,-337.877160
16,-337.877169
17,-337.879404
18,-337.873407
19,-337.875637
20,-337.877025
