 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 -0.3994,0.0000,0.1154
 0.0000,0.1530,0.0000
 0.1154,0.0000,0.3443
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,-0.0477,0.0000
 -0.0477,0.0000,-0.2641
 0.0000,-0.2641,0.0000
 -0.3561,0.0000,0.2741
 0.0000,0.5730,0.0000
 0.2741,0.0000,-0.1404
 0.0000,0.3418,-0.0000
 0.3418,0.0000,0.0010
 -0.0000,0.0010,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 -0.0669,0.0000,-0.3531
 0.0000,0.4478,0.0000
 -0.3531,0.0000,-0.4111
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.1289,0.0000
 0.1289,0.0000,0.1905
 0.0000,0.1905,0.0000
 0.0858,0.0000,0.0353
 0.0000,-0.3043,0.0000
 0.0353,0.0000,0.1486
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,-0.0115,-0.0000
 -0.0115,0.0000,0.0494
 -0.0000,0.0494,0.0000
 0.0000,-0.0889,0.0000
 -0.0889,0.0000,-0.0429
 0.0000,-0.0429,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.1874,0.0000,0.1688
 0.0000,0.2807,0.0000
 0.1688,0.0000,-0.4635
 0.0000,-0.0186,-0.0000
 -0.0186,-0.0000,0.0480
 -0.0000,0.0480,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 -0.0064,0.0000,-0.0457
 0.0000,-0.0762,0.0000
 -0.0457,0.0000,0.0892
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.1202,0.0000,-0.0379
 0.0000,-0.1067,0.0000
 -0.0379,0.0000,-0.0582
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0167,-0.0000
 0.0167,0.0000,-0.0166
 -0.0000,-0.0166,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0405,0.0000,-0.0469
 0.0000,-0.1936,0.0000
 -0.0469,0.0000,0.0806
 -0.0657,0.0000,-0.0918
 0.0000,-0.1080,0.0000
 -0.0918,0.0000,0.2196
 0.0681,0.0000,-0.0653
 0.0000,-0.1111,0.0000
 -0.0653,0.0000,0.0032
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0418,0.0000
 0.0418,0.0000,-0.0576
 0.0000,-0.0576,0.0000
 0.0000,-0.0608,0.0000
 -0.0608,0.0000,-0.0209
 0.0000,-0.0209,0.0000
 0.0000,-0.0745,0.0000
 -0.0745,-0.0000,-0.0728
 0.0000,-0.0728,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 -0.0088,0.0000,0.0310
 0.0000,-0.0879,0.0000
 0.0310,0.0000,0.0738
 0.0000,-0.0394,-0.0000
 -0.0394,-0.0000,-0.1532
 -0.0000,-0.1532,-0.0000
 0.0000,-0.0236,0.0000
 -0.0236,-0.0000,-0.0365
 0.0000,-0.0365,-0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 -0.0000,-0.0593,-0.0000
 -0.0593,-0.0000,0.0524
 -0.0000,0.0524,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 -0.0700,0.0000,-0.0660
 0.0000,0.0863,0.0000
 -0.0660,0.0000,0.0279
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
 0.0000,0.0000,0.0000
