030,-2.38549823E+002
047,-2.32874832E+002
064,-2.27904667E+002
081,-2.23092014E+002
098,-2.18993108E+002
115,-2.15237498E+002
132,-2.11710679E+002
149,-2.08370366E+002
166,-2.05183396E+002
183,-2.02124206E+002
200,-1.99174716E+002
