05,-682.436610
06,-682.436902
07,-682.436861
08,-682.436891
09,-682.436879
10,-682.436865
11,-682.436848
12,-682.436877
13,-682.436880
14,-682.436879
15,-682.436874
16,-682.436868
17,-682.436872
18,-682.436875
19,-682.436868
20,-682.436869
