030,-3.58001380E+002
040,-3.52850150E+002
050,-3.47766136E+002
060,-3.43458155E+002
090,-3.31999159E+002
120,-3.21994235E+002
150,-3.12952571E+002
180,-3.04614519E+002
210,-2.96822034E+002
240,-2.89470048E+002
270,-2.82484326E+002
300,-2.75810028E+002
