05,-682.342965
06,-682.464098
07,-682.425354
08,-682.439356
09,-682.430659
10,-682.436865
11,-682.433177
12,-682.435701
13,-682.433773
14,-682.435330
15,-682.434132
16,-682.435035
17,-682.434384
18,-682.434837
19,-682.434509
20,-682.434746
